length,coverage,directness
112250.66899999988,77.61174347688922,0.6144965225069102
121101.57700000005,80.204319716603,0.6342430695101999
122931.22800000003,81.38308800284216,0.6293749350561841
128010.61200000008,83.42656755029225,0.6347639352489312
131536.09200000012,85.40880991476054,0.6366946601730553
131536.09200000012,85.40880991476054,0.6366246663348419
135676.11800000007,86.38140335493989,0.6495504154280454
143123.6749999999,87.46461970595186,0.6499029406192358
143123.6749999999,87.46461970595186,0.6443389444464106
143755.68999999983,87.4646197047738,0.6524399743230028
148894.96999999986,87.66845456633204,0.6542473392796136
158268.38600000032,89.51742890324438,0.6476889072942168
158268.38600000032,89.51742890324438,0.6419341710421574
165961.14100000027,92.0573261023606,0.6490776787342364
175261.08000000013,94.03936555686128,0.6530048625519761
175261.08000000013,94.03936555686128,0.6490213282386013
184109.9980000004,95.1399480425823,0.6660668614107005
184109.9980000004,95.1399480425823,0.6658228297926385
184109.9980000004,95.1399480425823,0.6651441235754594
184109.9980000004,95.1399480425823,0.6659550541750413
186340.2100000004,95.17857334222082,0.6730157632886746
186340.2100000004,95.17857334222082,0.6679260872321503
9281.258999999996,9.860924952438134,0.7595210493772132
16885.746,16.395919343442397,0.7367295696779111
20386.098999999977,18.671693399784754,0.5570180778318804
26907.902000000016,23.98663547976175,0.5757513972527014
31937.86900000001,27.031464911699203,0.5918716369267122
41635.975000000086,34.01341572499412,0.5527261553035072
46806.23700000011,37.54918180103773,0.6055680161760658
52057.24300000005,40.72174824853131,0.6226670305345474
56696.296000000075,43.55035969871547,0.6238181109336727
62744.13200000007,47.92192248636776,0.6109327806172529
69145.261,50.55826937089524,0.6273881091549989
70863.38399999998,50.7353829552878,0.6327147684801627
81687.74799999977,58.12957041225575,0.6229345274925366
87930.11899999979,64.61208048145734,0.615109362979591
91278.29299999979,66.62251257070984,0.6084503521078085
100109.0349999998,71.55915160409468,0.6123191236654807
106481.51599999978,74.74775638805873,0.6017720669204316
111509.05399999989,77.89270546535568,0.6043570657678483
112633.40999999992,77.95519348760685,0.6055369378586122
118247.41399999998,79.98536738486581,0.6234607487282121
125861.84800000004,82.94857421922266,0.6269164664924676
125861.84800000004,82.94857421922266,0.6247142013271961
134353.874,86.09190981387637,0.6433979916976454
134353.874,86.09190981387637,0.6451508122267439
136786.0409999999,86.70919713985545,0.6436805447204009
142915.29699999996,87.17651489409735,0.6439998156801899
145227.92699999982,87.45338219827008,0.6482718350194202
147513.22899999985,88.24634321610182,0.6470186764047111
152035.20300000013,88.70473219002585,0.6469761339602048
157355.0140000003,89.43681020497039,0.6437532622941496
164244.38900000037,91.80873723756766,0.6434382121033209
167329.16200000033,92.39294650897544,0.6492489187317857
173136.14100000032,94.03441593612365,0.6512405949536225
180807.96500000014,94.9963911822013,0.6521313101293595
180807.96500000014,94.9963911822013,0.6552470957225562
180807.96500000014,94.9963911822013,0.6546516172016189
185916.44000000047,95.18297075795185,0.6628548461683677
185916.44000000047,95.18297075795185,0.6656510301865232
185916.44000000047,95.18297075795185,0.6627836933400709
185916.44000000047,95.18297075795185,0.6682348218977979
9281.258999999996,9.860924952438134,0.7595210493772181
16885.746,16.395919343442397,0.7367295696779153
20386.098999999977,18.671693399784754,0.5522951037243833
28148.24900000001,24.821684335351218,0.5870172601444962
34934.82400000005,28.86001112462964,0.5674559041368709
40232.13900000008,33.12109805842887,0.5528830129247917
46811.532000000094,37.5328223560747,0.6063237945688618
50880.14500000004,39.504371621400104,0.6176624183515771
59187.50200000007,45.06372304908351,0.6113320019477505
68108.69600000004,52.541885886538985,0.601488705025181
70834.51399999998,52.73895530933198,0.6241962696489456
78363.86399999981,56.057632470348636,0.6157592930438321
87952.08699999985,62.98087256328568,0.6075118523736069
90154.97799999983,63.77579864388866,0.6188965166266369
95282.65699999983,67.61233735993845,0.6141400535158761
103491.89599999979,70.82542615103596,0.6102767283954219
103491.89599999979,70.82542615103596,0.6108315693438435
112940.62999999998,76.95754539974152,0.6161664770583183
112940.62999999998,76.95754539974152,0.615137717169965
118806.91500000005,79.05009257625814,0.6078091173775817
128289.58700000007,83.41691952161602,0.6219950463699797
128289.58700000007,83.41691952161602,0.6177367241026744
136485.6119999999,86.57515364603778,0.6290944240356456
136485.6119999999,86.57515364603778,0.6284357207423995
137584.74899999995,86.57515364540139,0.6361457356849256
145028.08499999996,87.6644085679321,0.6443856301696823
145028.08499999996,87.6644085679321,0.643444891760673
146780.70199999996,87.86615780064317,0.6464933353880316
149259.23100000012,88.68103139112907,0.6408653134995737
153226.01600000012,88.74836651302886,0.648051242678935
161114.53900000057,90.04453722880122,0.6448386411614837
171380.93000000034,93.62583899367715,0.6487521786204103
171380.93000000034,93.62583899367715,0.6486404871283586
174980.1090000002,94.12395422301972,0.6507860353892435
184466.76200000042,95.11107951784207,0.6583072515736795
184466.76200000042,95.11107951784207,0.6576705712814196
184466.76200000042,95.11107951784207,0.6617325636056044
184466.76200000042,95.11107951784207,0.6583638199133002
188520.1330000005,95.2760869163139,0.6687062441617111
188520.1330000005,95.2760869163139,0.6652956568889881
