length,length_lcc,coverage,directness,directness_lcc,poi_coverage,components,overlap_biketrack,overlap_bikeable,efficiency_global,efficiency_global_routed,directness_lcc_linkwise,directness_all_linkwise
145554.2639999994,145554.2639999994,88.61762645245479,0.7160212899914211,0.7160212899914211,39,1,74421.82600000003,75736.52800000002,0.6694281122409774,0.881541323784138,0.721310018234475,0.721310018234475
149138.39999999967,149138.39999999967,89.0515748444988,0.7136512731497296,0.7136512731497296,39,1,75055.67500000005,76370.37700000005,0.6726159626843999,0.8782945330021399,0.7146837797726457,0.7146837797726457
152796.51999999984,152796.51999999984,89.5941489087458,0.7180548561392526,0.7180548561392526,39,1,76637.51000000002,78297.029,0.6764853167930562,0.8761174715616471,0.718264545011673,0.718264545011673
162961.92500000037,162961.92500000037,91.28188043759803,0.7110675453231236,0.7110675453231236,39,1,83565.38299999993,85224.90199999989,0.6834472417892923,0.8734584101879618,0.7150852379327477,0.7150852379327477
162961.92500000037,162961.92500000037,91.28188043759803,0.7116848551762881,0.7116848551762881,39,1,83565.38299999993,85224.90199999989,0.6834472417892923,0.8734584101879618,0.7158581439493273,0.7158581439493273
162961.92500000037,162961.92500000037,91.28188043759803,0.7114751035337763,0.7114751035337763,39,1,83565.38299999993,85224.90199999989,0.6835049676962485,0.8734584101879618,0.7172335182318552,0.7172335182318552
174352.0380000005,174352.0380000005,93.05427227756103,0.7130751800990369,0.7130751800990369,39,1,88355.87899999983,90015.39799999984,0.6877284275078598,0.8712187523182732,0.7183806701838533,0.7183806701838533
174352.0380000005,174352.0380000005,93.05427227756103,0.7181908754410998,0.7181908754410998,39,1,88355.87899999983,90015.39799999984,0.6877284275078598,0.8712187523182732,0.7122463383690518,0.7122463383690518
186190.0100000004,186190.0100000004,95.1653800654171,0.720365447254212,0.720365447254212,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.7190704938485455,0.7190704938485455
186190.0100000004,186190.0100000004,95.1653800654171,0.7179302079608543,0.7179302079608543,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.7165772944880059,0.7165772944880059
186190.0100000004,186190.0100000004,95.1653800654171,0.7180095502774302,0.7180095502774302,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.7197764210447251,0.7197764210447251
186190.0100000004,186190.0100000004,95.1653800654171,0.7202095581914858,0.7202095581914858,39,1,93285.18099999984,94944.69999999992,0.6901870479669495,0.8666537187233865,0.717599556242395,0.717599556242395
